id,customer_id,membership_id,location_id,billed_month,amount_usd,status,created_at
1c28c533-99ba-4ff2-8566-518aab512ec7,cust-050,2af9a3c0-9834-4d70-a994-1a9672b7e7ea,1ce7act5-dc96-4eg4-39c1-bf92aa2ke751,2023-07,79.99,Canceled,2023-07-12
7a6af4b2-abc0-4490-9871-07e9c5e0e0d7,cust-017,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,da506400-1z2f-4fej-1428-f1eae65af28a,2023-03,19.99,Paid,2023-03-02
039eea6d-5e52-44d5-b006-50149f9b6e49,cust-020,2af9a3c0-9834-4d70-a994-1a9672b7e7ea,1ce7act5-dc96-4eg4-39c1-bf92aa2ke751,2023-10,79.99,Failed,2023-10-31
17265559-3376-4b88-87d1-8c7182287288,cust-047,5c5f7057-fcf5-4f0e-b3b0-9ef232f23bd0,da506400-1z2f-4fej-1428-f1eae65af28a,2023-10,14.99,Failed,2023-10-29
6bc3ecb2-ed8b-400e-9788-d14ab373bae0,cust-022,e1e902a2-38aa-4e02-bfc1-b20c6f39691f,40e6dda6-bdf6-4f17-8bd2-5e53966i09d2,2023-03,59.99,Paid,2023-03-05
b4c28391-236f-4535-9047-1f223c1a1fd8,cust-037,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,39b38c74-6b9d-42h7-b677-a4a0ej4c8477,2024-01,29.99,Failed,2024-01-28
9b4f2d08-18d7-4815-b3ba-f78857e823c0,cust-019,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,40e6dda6-bdf6-4f17-8bd2-5e53966i09d2,2023-01,29.99,Paid,2023-01-01
11562dec-9d1e-4b91-ae6c-517c4c1934bc,cust-049,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,39b38c74-6b9d-42h7-b677-a4a0ej4c8477,2023-04,29.99,Paid,2023-04-24
a3a174a0-72a6-4c8a-9bdb-8f9dac75ea65,cust-014,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,40e6dda6-bdf6-4f17-8bd2-5e53966i09d2,2023-08,19.99,Failed,2023-08-06
46b1bc6f-82e1-4f23-8742-1a679ec0ef14,cust-004,1de4938c-478e-4b51-97f4-9b3cbbcbf084,09fdfb1f-3ac6-40id-93f5-1efch35d9938,2023-12,49.99,Paid,2023-12-15
f67c4696-03f2-43ec-ad7b-e2b78efe2bd9,cust-032,e1e902a2-38aa-4e02-bfc1-b20c6f39691f,39b38c74-6b9d-42h7-b677-a4a0ej4c8477,2023-11,59.99,Paid,2023-11-02
486a42b4-a5de-48c0-8ac3-e939909f86df,cust-029,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,39b38c74-6b9d-42h7-b677-a4a0ej4c8477,2023-05,29.99,Paid,2023-05-19
b4473118-3e2e-43d5-a6c8-ad40736736db,cust-050,2af9a3c0-9834-4d70-a994-1a9672b7e7ea,40e6dda6-bdf6-4f17-8bd2-5e53966i09d2,2023-11,79.99,Paid,2023-11-20
5c68dec4-227a-4198-bd15-ddabba3dae80,cust-022,e1e902a2-38aa-4e02-bfc1-b20c6f39691f,1ce7act5-dc96-4eg4-39c1-bf92aa2ke751,2023-10,59.99,Paid,2023-10-09
2aaa1c94-fdd8-4461-990b-996d316345fb,cust-038,5c5f7057-fcf5-4f0e-b3b0-9ef232f23bd0,da506400-1z2f-4fej-1428-f1eae65af28a,2023-07,14.99,Paid,2023-07-20
2f8d597b-7ae6-4f22-a679-e37ab1111650,cust-008,5c5f7057-fcf5-4f0e-b3b0-9ef232f23bd0,1ce7act5-dc96-4eg4-39c1-bf92aa2ke751,2023-03,14.99,Paid,2023-03-18
a7e7418e-0efb-4daf-9f3c-4d5b8912ab31,cust-006,15f7d4cf-bb84-4cf1-a391-139d0d75f14f,da506400-1z2f-4fej-1428-f1eae65af28a,2023-03,39.99,Paid,2023-03-09
fe8f3db6-a6e6-442c-9fcc-784552ca745f,cust-013,5c5f7057-fcf5-4f0e-b3b0-9ef232f23bd0,09fdfb1f-3ac6-40id-93f5-1efch35d9938,2023-11,14.99,Paid,2023-11-21
a7c05791-3bd2-437d-803d-a6ffeef94602,cust-041,5c5f7057-fcf5-4f0e-b3b0-9ef232f23bd0,40e6dda6-bdf6-4f17-8bd2-5e53966i09d2,2023-11,14.99,Paid,2023-11-21
8cbe2438-6c63-4828-b611-a9b472a909b5,cust-037,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,39b38c74-6b9d-42h7-b677-a4a0ej4c8477,2023-01,29.99,Failed,2023-01-13
fe6e81ee-1b63-400d-892b-508a31b11c5d,cust-021,15f7d4cf-bb84-4cf1-a391-139d0d75f14f,da506400-1z2f-4fej-1428-f1eae65af28a,2024-03,39.99,Paid,2024-03-10
4bc6c909-0dfc-49b8-82aa-b6dd859bea18,cust-013,5c5f7057-fcf5-4f0e-b3b0-9ef232f23bd0,1ce7act5-dc96-4eg4-39c1-bf92aa2ke751,2023-04,14.99,Paid,2023-04-04
2815d740-ec56-4317-ad60-271d78feb52a,cust-012,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,40e6dda6-bdf6-4f17-8bd2-5e53966i09d2,2023-03,19.99,Paid,2023-03-30
f0e44eae-e441-4550-b9e8-e83afe7837e2,cust-023,5c5f7057-fcf5-4f0e-b3b0-9ef232f23bd0,09fdfb1f-3ac6-40id-93f5-1efch35d9938,2023-03,14.99,Paid,2023-03-04
5a745e2c-b7a0-4241-a481-0d353865a4e6,cust-017,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,09fdfb1f-3ac6-40id-93f5-1efch35d9938,2023-10,19.99,Failed,2023-10-03
8f4d1496-aa50-4db9-be23-668263b639cc,cust-026,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,40e6dda6-bdf6-4f17-8bd2-5e53966i09d2,2023-03,19.99,Paid,2023-03-13
96a916be-32bd-4e49-a21d-a57a7ed78962,cust-014,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,1ce7act5-dc96-4eg4-39c1-bf92aa2ke751,2024-03,19.99,Paid,2024-03-02
417e4614-7a8b-47ec-82be-2b691ed0e942,cust-026,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,40e6dda6-bdf6-4f17-8bd2-5e53966i09d2,2024-01,19.99,Paid,2024-01-04
19827af5-5737-46f4-b29f-bcd5a4dfa7e4,cust-026,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,39b38c74-6b9d-42h7-b677-a4a0ej4c8477,2023-11,19.99,Paid,2023-11-14
fb013285-f466-47e9-bf27-2d504c774656,cust-022,e1e902a2-38aa-4e02-bfc1-b20c6f39691f,4b6ca304-239e-4ee4-9421-cf11a181p378,2023-11,59.99,Paid,2023-11-01
03f86f98-936f-4096-8df9-ba7d5c3284d7,cust-048,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,da506400-1z2f-4fej-1428-f1eae65af28a,2023-05,29.99,Paid,2023-05-05
19bf174f-33e6-4bf1-b5c9-089a49d9105c,cust-036,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,1ce7act5-dc96-4eg4-39c1-bf92aa2ke751,2023-10,29.99,Paid,2023-10-09
c1f96a08-8788-4f13-92c6-6a7a10abbc18,cust-023,5c5f7057-fcf5-4f0e-b3b0-9ef232f23bd0,da506400-1z2f-4fej-1428-f1eae65af28a,2023-07,14.99,Paid,2023-07-15
8a15786d-d406-4b78-b832-e9e17d5f3657,cust-045,5c5f7057-fcf5-4f0e-b3b0-9ef232f23bd0,4b6ca304-239e-4ee4-9421-cf11a181p378,2023-07,14.99,Paid,2023-07-17
15849a6e-6f55-4b37-bbee-611182402bef,cust-020,2af9a3c0-9834-4d70-a994-1a9672b7e7ea,4b6ca304-239e-4ee4-9421-cf11a181p378,2024-03,79.99,Paid,2024-03-21
4cc33b1d-4930-40b4-b9fe-a4481d45af86,cust-019,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,09fdfb1f-3ac6-40id-93f5-1efch35d9938,2023-01,29.99,Paid,2023-01-21
2ce7bc18-37b2-4b11-9b9b-c41335f3e14e,cust-044,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,09fdfb1f-3ac6-40id-93f5-1efch35d9938,2023-09,29.99,Paid,2023-09-13
92f05d95-f9e5-414c-86a2-489566edf781,cust-043,15f7d4cf-bb84-4cf1-a391-139d0d75f14f,1ce7act5-dc96-4eg4-39c1-bf92aa2ke751,2023-04,39.99,Paid,2023-04-25
e1e7a3bf-938f-48ac-b806-fe2f5fb8205d,cust-050,2af9a3c0-9834-4d70-a994-1a9672b7e7ea,40e6dda6-bdf6-4f17-8bd2-5e53966i09d2,2023-12,79.99,Paid,2023-12-31
755e2fd0-9bc3-45d3-a9f4-90bd8cc4ebca,cust-045,5c5f7057-fcf5-4f0e-b3b0-9ef232f23bd0,4b6ca304-239e-4ee4-9421-cf11a181p378,2024-01,14.99,Paid,2024-01-08
ce0c3908-d29c-4d79-aa16-156be5f40e3f,cust-020,2af9a3c0-9834-4d70-a994-1a9672b7e7ea,da506400-1z2f-4fej-1428-f1eae65af28a,2023-09,79.99,Paid,2023-09-14
c50cee67-9dd9-46bd-bca3-4b3306c5e90b,cust-021,15f7d4cf-bb84-4cf1-a391-139d0d75f14f,40e6dda6-bdf6-4f17-8bd2-5e53966i09d2,2023-10,39.99,Paid,2023-10-21
0e43761e-5c85-4c1b-b88b-690721917f40,cust-025,1de4938c-478e-4b51-97f4-9b3cbbcbf084,40e6dda6-bdf6-4f17-8bd2-5e53966i09d2,2023-05,49.99,Paid,2023-05-30
ef128f86-258b-4f37-92cf-cb9cd51df041,cust-045,5c5f7057-fcf5-4f0e-b3b0-9ef232f23bd0,09fdfb1f-3ac6-40id-93f5-1efch35d9938,2023-05,14.99,Paid,2023-05-13
cd6aa0bd-e9cc-4dfd-8de9-78ab139abbc0,cust-033,15f7d4cf-bb84-4cf1-a391-139d0d75f14f,4b6ca304-239e-4ee4-9421-cf11a181p378,2023-04,39.99,Paid,2023-04-20
bed0a876-64a0-4cfb-aa0f-d463902882dd,cust-017,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,da506400-1z2f-4fej-1428-f1eae65af28a,2023-01,19.99,Paid,2023-01-25
aa91ad23-199f-4631-8f69-0f482a99c65a,cust-006,15f7d4cf-bb84-4cf1-a391-139d0d75f14f,39b38c74-6b9d-42h7-b677-a4a0ej4c8477,2023-02,39.99,Paid,2023-02-09
2dd42500-de8d-46fe-844e-bd20c77be516,cust-017,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,4b6ca304-239e-4ee4-9421-cf11a181p378,2023-04,19.99,Paid,2023-04-27
571b8acb-0dcc-4c26-8393-6c076a32ebeb,cust-029,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,1ce7act5-dc96-4eg4-39c1-bf92aa2ke751,2024-03,29.99,Paid,2024-03-03
9e1e3f8a-9bf5-49ba-9c43-e85b348dffbe,cust-043,15f7d4cf-bb84-4cf1-a391-139d0d75f14f,40e6dda6-bdf6-4f17-8bd2-5e53966i09d2,2023-08,39.99,Paid,2023-08-08
38c631a9-739e-4826-ba33-5eee0b366c9c,cust-027,5c5f7057-fcf5-4f0e-b3b0-9ef232f23bd0,1ce7act5-dc96-4eg4-39c1-bf92aa2ke751,2023-12,14.99,Paid,2023-12-11
98baf555-a831-403e-a176-8f8e86fcfc96,cust-032,e1e902a2-38aa-4e02-bfc1-b20c6f39691f,1ce7act5-dc96-4eg4-39c1-bf92aa2ke751,2024-02,59.99,Paid,2024-02-26
eec75864-0c73-4002-b190-793c0a3876b6,cust-012,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,1ce7act5-dc96-4eg4-39c1-bf92aa2ke751,2023-11,19.99,Paid,2023-11-16
9a759fea-22a7-403a-9245-98489c0587eb,cust-050,2af9a3c0-9834-4d70-a994-1a9672b7e7ea,da506400-1z2f-4fej-1428-f1eae65af28a,2023-10,79.99,Paid,2023-10-16
d91cf6b0-6b19-44bc-8a2a-5e13dbecb4cd,cust-029,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,40e6dda6-bdf6-4f17-8bd2-5e53966i09d2,2023-12,29.99,Paid,2023-12-04
d03ad080-3e7a-43ff-87ec-b88fa29ffa7b,cust-011,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,da506400-1z2f-4fej-1428-f1eae65af28a,2023-10,19.99,Paid,2023-10-26
f7f9792f-feb7-4912-925b-af6fe01c42e8,cust-020,2af9a3c0-9834-4d70-a994-1a9672b7e7ea,09fdfb1f-3ac6-40id-93f5-1efch35d9938,2023-02,79.99,Paid,2023-02-08
40d0f42c-5cce-4afb-ace4-3f06706e4128,cust-035,2af9a3c0-9834-4d70-a994-1a9672b7e7ea,39b38c74-6b9d-42h7-b677-a4a0ej4c8477,2023-06,79.99,Paid,2023-06-10
27d332b8-2a65-42c8-a00c-93917d73f0a4,cust-017,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,40e6dda6-bdf6-4f17-8bd2-5e53966i09d2,2024-03,19.99,Paid,2024-03-26
6515a090-fcf5-479b-abc6-8b0fa0452836,cust-032,e1e902a2-38aa-4e02-bfc1-b20c6f39691f,39b38c74-6b9d-42h7-b677-a4a0ej4c8477,2023-04,59.99,Paid,2023-04-28
7d48a918-8c05-4487-b726-68215c3c8bbd,cust-032,e1e902a2-38aa-4e02-bfc1-b20c6f39691f,da506400-1z2f-4fej-1428-f1eae65af28a,2023-11,59.99,Paid,2023-11-19
5cd8850c-4403-4cf4-bced-3a02200cc3cb,cust-033,15f7d4cf-bb84-4cf1-a391-139d0d75f14f,09fdfb1f-3ac6-40id-93f5-1efch35d9938,2023-09,39.99,Paid,2023-09-11
000c2226-7f10-4220-9d2a-a30bd11b0cf2,cust-044,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,da506400-1z2f-4fej-1428-f1eae65af28a,2023-03,29.99,Paid,2023-03-12
6773c2fc-29df-4f0d-bf6f-78622dc9f786,cust-028,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,09fdfb1f-3ac6-40id-93f5-1efch35d9938,2023-11,19.99,Paid,2023-11-12
4e842beb-20ce-45e3-b67f-e07ef367fe98,cust-024,15f7d4cf-bb84-4cf1-a391-139d0d75f14f,09fdfb1f-3ac6-40id-93f5-1efch35d9938,2023-07,39.99,Paid,2023-07-15
dddaf601-b615-4aa3-aa07-867ac1a4aa99,cust-012,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,4b6ca304-239e-4ee4-9421-cf11a181p378,2023-03,19.99,Paid,2023-03-02
ba39edf1-38d6-42ef-8fa2-aa6d3a2e4a72,cust-049,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,40e6dda6-bdf6-4f17-8bd2-5e53966i09d2,2023-01,29.99,Paid,2023-01-30
c3886ea1-7432-43d5-be35-9f51f839abfa,cust-024,15f7d4cf-bb84-4cf1-a391-139d0d75f14f,4b6ca304-239e-4ee4-9421-cf11a181p378,2023-04,39.99,Paid,2023-04-26
02df869d-3ac4-4240-b002-1cb3f6a6a820,cust-030,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,4b6ca304-239e-4ee4-9421-cf11a181p378,2023-03,29.99,Paid,2023-03-14
2313d6ba-6f8c-40e8-892e-0e96dd450320,cust-001,b8d574d6-1f33-4ff1-b0c2-52f18a2cdd75,4b6ca304-239e-4ee4-9421-cf11a181p378,2023-10,99.99,Paid,2023-10-16
b3423231-a71b-490a-8a07-e76079165b3d,cust-027,5c5f7057-fcf5-4f0e-b3b0-9ef232f23bd0,39b38c74-6b9d-42h7-b677-a4a0ej4c8477,2023-07,14.99,Paid,2023-07-16
1c1d12d3-6b0a-40c2-bcd7-78b50d4cde96,cust-034,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,da506400-1z2f-4fej-1428-f1eae65af28a,2023-08,29.99,Paid,2023-08-18
f8ee8520-45a8-4f4e-b312-1500c433756c,cust-034,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,09fdfb1f-3ac6-40id-93f5-1efch35d9938,2023-12,29.99,Paid,2023-12-19
cf86118e-a3c6-44d0-adaa-1cdd612c1de6,cust-049,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,1ce7act5-dc96-4eg4-39c1-bf92aa2ke751,2023-11,29.99,Paid,2023-11-04
f844cac7-4396-48fd-bc6f-1ff8b65c5de5,cust-022,e1e902a2-38aa-4e02-bfc1-b20c6f39691f,39b38c74-6b9d-42h7-b677-a4a0ej4c8477,2023-07,59.99,Paid,2023-07-28
1e76ff5f-7dac-4f90-92bc-e993435f087a,cust-043,15f7d4cf-bb84-4cf1-a391-139d0d75f14f,39b38c74-6b9d-42h7-b677-a4a0ej4c8477,2023-01,39.99,Failed,2023-01-04
b4c1476e-1e55-4d7b-80bd-6959a8431d77,cust-006,15f7d4cf-bb84-4cf1-a391-139d0d75f14f,da506400-1z2f-4fej-1428-f1eae65af28a,2023-06,39.99,Paid,2023-06-10
9151449d-e04d-4d7d-901b-4ccbb60bbbc2,cust-045,5c5f7057-fcf5-4f0e-b3b0-9ef232f23bd0,4b6ca304-239e-4ee4-9421-cf11a181p378,2023-03,14.99,Paid,2023-03-04
60352ce4-8904-4f85-9e03-cc475a71905f,cust-006,15f7d4cf-bb84-4cf1-a391-139d0d75f14f,1ce7act5-dc96-4eg4-39c1-bf92aa2ke751,2023-09,39.99,Paid,2023-09-30
91a831d2-7812-4821-b979-59008fd9f33a,cust-037,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,4b6ca304-239e-4ee4-9421-cf11a181p378,2023-01,29.99,Paid,2023-01-10
04f75c9e-d3e8-407d-b16b-05d62c16dafb,cust-041,5c5f7057-fcf5-4f0e-b3b0-9ef232f23bd0,39b38c74-6b9d-42h7-b677-a4a0ej4c8477,2023-01,14.99,Paid,2023-01-06
b4ff75d2-c723-434a-bedb-2fb679ca42f2,cust-022,e1e902a2-38aa-4e02-bfc1-b20c6f39691f,40e6dda6-bdf6-4f17-8bd2-5e53966i09d2,2023-09,59.99,Paid,2023-09-26
e00cdffd-6a35-4633-b622-1a6cbf42abb3,cust-024,15f7d4cf-bb84-4cf1-a391-139d0d75f14f,4b6ca304-239e-4ee4-9421-cf11a181p378,2024-01,39.99,Paid,2024-01-29
b4b2fa55-60d9-470c-9c76-c2a3e188788b,cust-037,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,40e6dda6-bdf6-4f17-8bd2-5e53966i09d2,2024-03,29.99,Paid,2024-03-21
d7183fd1-9f37-472f-8896-07c25f03f201,cust-008,5c5f7057-fcf5-4f0e-b3b0-9ef232f23bd0,09fdfb1f-3ac6-40id-93f5-1efch35d9938,2023-06,14.99,Paid,2023-06-12
f63663cc-60ac-416b-a4af-d3fc8c11ecee,cust-050,2af9a3c0-9834-4d70-a994-1a9672b7e7ea,1ce7act5-dc96-4eg4-39c1-bf92aa2ke751,2023-02,79.99,Paid,2023-02-23
a74c59c9-dda7-423a-a9e6-757ba82f0869,cust-028,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,da506400-1z2f-4fej-1428-f1eae65af28a,2023-07,19.99,Paid,2023-07-15
907af993-3934-481f-a0ee-57921c22786e,cust-017,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,40e6dda6-bdf6-4f17-8bd2-5e53966i09d2,2023-12,19.99,Paid,2023-12-31
390aa05c-167a-494f-a9e5-4d3884183daf,cust-012,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,1ce7act5-dc96-4eg4-39c1-bf92aa2ke751,2023-12,19.99,Paid,2023-12-19
3f425520-5799-49fb-9c53-b472cf2a438a,cust-011,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,39b38c74-6b9d-42h7-b677-a4a0ej4c8477,2023-05,19.99,Paid,2023-05-03
84ea1b8d-e1ec-4f5c-be38-13b3024f330a,cust-035,2af9a3c0-9834-4d70-a994-1a9672b7e7ea,09fdfb1f-3ac6-40id-93f5-1efch35d9938,2023-06,79.99,Paid,2023-06-13
d58d106f-9c71-4274-a775-883eb09915a3,cust-021,15f7d4cf-bb84-4cf1-a391-139d0d75f14f,4b6ca304-239e-4ee4-9421-cf11a181p378,2023-04,39.99,Paid,2023-04-21
d45a4ea0-8526-495d-8d8e-ca806a0e7e46,cust-006,15f7d4cf-bb84-4cf1-a391-139d0d75f14f,da506400-1z2f-4fej-1428-f1eae65af28a,2023-09,39.99,Paid,2023-09-20
62baac56-7d1c-467a-b56c-9b9ae4739c0d,cust-034,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,4b6ca304-239e-4ee4-9421-cf11a181p378,2023-12,29.99,Paid,2023-12-06
d0ec33ac-3f55-4df5-b0f4-5c95c9d168cb,cust-006,15f7d4cf-bb84-4cf1-a391-139d0d75f14f,09fdfb1f-3ac6-40id-93f5-1efch35d9938,2023-06,39.99,Paid,2023-06-08
50c928bc-74e2-4ad2-8d76-308b66905431,cust-007,e1e902a2-38aa-4e02-bfc1-b20c6f39691f,39b38c74-6b9d-42h7-b677-a4a0ej4c8477,2023-08,59.99,Paid,2023-08-25
7c8e2594-c326-44cd-a957-6057c33f48ea,cust-036,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,40e6dda6-bdf6-4f17-8bd2-5e53966i09d2,2023-10,29.99,Failed,2023-10-31
162bef86-d1bd-4bbe-99ae-fb407c87a8bb,cust-048,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,da506400-1z2f-4fej-1428-f1eae65af28a,2023-07,29.99,Paid,2023-07-11
ff112587-d69f-4623-a780-437c5469b1ee,cust-016,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,40e6dda6-bdf6-4f17-8bd2-5e53966i09d2,2024-02,29.99,Paid,2024-02-19
2624c453-1c49-4bf3-a4d1-b42c051fb6e5,cust-021,15f7d4cf-bb84-4cf1-a391-139d0d75f14f,4b6ca304-239e-4ee4-9421-cf11a181p378,2023-04,39.99,Failed,2023-04-02
4fb8b47c-ad89-4367-bb36-86e91daf6e7b,cust-042,e1e902a2-38aa-4e02-bfc1-b20c6f39691f,39b38c74-6b9d-42h7-b677-a4a0ej4c8477,2023-06,59.99,Paid,2023-06-16
d50ab685-add3-4a9e-9aa5-bc1320c95e40,cust-028,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,1ce7act5-dc96-4eg4-39c1-bf92aa2ke751,2023-03,19.99,Paid,2023-03-26
fb88b49e-ed08-4587-8ac0-4d4345b1743e,cust-022,e1e902a2-38aa-4e02-bfc1-b20c6f39691f,1ce7act5-dc96-4eg4-39c1-bf92aa2ke751,2023-09,59.99,Paid,2023-09-24
fc2f5091-5a27-4882-ab3e-9fb45f25e83c,cust-022,e1e902a2-38aa-4e02-bfc1-b20c6f39691f,1ce7act5-dc96-4eg4-39c1-bf92aa2ke751,2023-04,59.99,Paid,2023-04-28
33bb7520-1910-4b44-a72d-896dbbe7a7ca,cust-033,15f7d4cf-bb84-4cf1-a391-139d0d75f14f,09fdfb1f-3ac6-40id-93f5-1efch35d9938,2024-01,39.99,Failed,2024-01-25
8e6c80df-3500-4084-982e-67af280654ee,cust-014,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,da506400-1z2f-4fej-1428-f1eae65af28a,2023-10,19.99,Failed,2023-10-23
ade888b3-1797-4b23-b20a-2e34b7428f5f,cust-001,b8d574d6-1f33-4ff1-b0c2-52f18a2cdd75,40e6dda6-bdf6-4f17-8bd2-5e53966i09d2,2023-08,99.99,Canceled,2023-08-31
629efdb6-0365-41aa-b4be-ffd1f4efce2c,cust-003,1de4938c-478e-4b51-97f4-9b3cbbcbf084,40e6dda6-bdf6-4f17-8bd2-5e53966i09d2,2024-02,49.99,Paid,2024-02-26
9d7d327a-5687-4d80-97b6-9e69441e9fbe,cust-039,5c5f7057-fcf5-4f0e-b3b0-9ef232f23bd0,1ce7act5-dc96-4eg4-39c1-bf92aa2ke751,2023-05,14.99,Paid,2023-05-04
2ca749bb-2288-4a38-81f0-61ccb9f5c581,cust-027,5c5f7057-fcf5-4f0e-b3b0-9ef232f23bd0,09fdfb1f-3ac6-40id-93f5-1efch35d9938,2023-01,14.99,Paid,2023-01-17
4b1af3c3-0a54-4bdb-89e4-f8e87f70db93,cust-046,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,09fdfb1f-3ac6-40id-93f5-1efch35d9938,2023-09,19.99,Paid,2023-09-23
0f2d721a-19aa-48de-aea5-70ddbc7ef989,cust-026,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,da506400-1z2f-4fej-1428-f1eae65af28a,2023-02,19.99,Paid,2023-02-16
5680fafb-bad6-4b4d-a74b-1b8eb340413b,cust-006,15f7d4cf-bb84-4cf1-a391-139d0d75f14f,39b38c74-6b9d-42h7-b677-a4a0ej4c8477,2023-02,39.99,Paid,2023-02-15
0345e81b-5b89-4e0f-a103-7695ad5b6870,cust-001,b8d574d6-1f33-4ff1-b0c2-52f18a2cdd75,39b38c74-6b9d-42h7-b677-a4a0ej4c8477,2023-11,99.99,Paid,2023-11-21
6449b5c5-4da3-457c-8880-bac8748ba809,cust-049,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,da506400-1z2f-4fej-1428-f1eae65af28a,2024-01,29.99,Paid,2024-01-16
bc1f6d9a-f2cc-4d75-8e8e-51263184d899,cust-007,e1e902a2-38aa-4e02-bfc1-b20c6f39691f,1ce7act5-dc96-4eg4-39c1-bf92aa2ke751,2023-03,59.99,Paid,2023-03-09
771a1e7d-884c-465b-934c-da803ee7cf6d,cust-026,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,40e6dda6-bdf6-4f17-8bd2-5e53966i09d2,2023-12,19.99,Paid,2023-12-17
29c763d7-8d47-41bd-9f04-76cd9b84b6a3,cust-014,acb90e18-4d5e-4a33-acc0-d7cb5a9e8fd3,4b6ca304-239e-4ee4-9421-cf11a181p378,2024-03,19.99,Paid,2024-03-25
7dcb71ac-f207-4f82-872c-a3167bd05703,cust-009,1de4938c-478e-4b51-97f4-9b3cbbcbf084,40e6dda6-bdf6-4f17-8bd2-5e53966i09d2,2023-09,49.99,Paid,2023-09-06
60277511-b8e4-4554-bd74-1a0089a2bf64,cust-001,b8d574d6-1f33-4ff1-b0c2-52f18a2cdd75,09fdfb1f-3ac6-40id-93f5-1efch35d9938,2024-03,99.99,Paid,2024-03-10
015df4e2-f9cb-40c9-804f-e0fce5896998,cust-029,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,4b6ca304-239e-4ee4-9421-cf11a181p378,2023-07,29.99,Failed,2023-07-26
e72700e5-9c63-4b6f-bf86-362516b91a45,cust-029,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,da506400-1z2f-4fej-1428-f1eae65af28a,2023-11,29.99,Paid,2023-11-26
9df425e9-3f69-44e2-9298-26d2c7b045b6,cust-035,2af9a3c0-9834-4d70-a994-1a9672b7e7ea,39b38c74-6b9d-42h7-b677-a4a0ej4c8477,2023-03,79.99,Paid,2023-03-27
8c269111-e381-4036-a1df-f2c696bde2a5,cust-022,e1e902a2-38aa-4e02-bfc1-b20c6f39691f,da506400-1z2f-4fej-1428-f1eae65af28a,2023-09,59.99,Paid,2023-09-07
f92bb1b1-e8b2-452c-86cf-c8017137ec83,cust-009,1de4938c-478e-4b51-97f4-9b3cbbcbf084,09fdfb1f-3ac6-40id-93f5-1efch35d9938,2024-01,49.99,Paid,2024-01-06
bf3813b9-c5d5-4b87-9358-d92839fccab7,cust-029,0c7b4f38-e6f2-42d4-ae99-5cba46f9478f,40e6dda6-bdf6-4f17-8bd2-5e53966i09d2,2023-12,29.99,Paid,2023-12-19
